source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,rationale,batch_target
Q2-内容类型种子/humor_content-交付物-v0.1.md,B1 视觉元素,3,126,f3261a4abb15,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,B2 听觉元素,3,110,7244e577eb89,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,B3 人物元素,3,73,961ce848e248,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,B4 场景元素,3,80,5a3cfaea0009,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,B5 情绪元素,3,61,f9f7b3e0bfb1,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,B7 时间元素,3,72,c3936ab9c87e,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,B9 隐喻元素,3,72,37f3b0fe5f3e,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C1-1 —— ""套热门音频做表情反应""",4,337,69941f590bf2,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C1-2 —— ""强行反转小剧场""",4,343,738a1f5ce1f9,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C1-3 —— ""口播段子 + 表情包字幕""",4,329,1eaf4a1f7e79,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C2-1 —— ""幽默做认知翻面（comedy + education）""",4,612,1531601074df,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C2-2 —— ""视觉小机关做幽默（不是台词笑，是画面笑）""",4,644,3f641461497c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C2-4 —— ""讽刺式模仿日常 Vlog 套路""",4,646,8f43843192f0,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C3-1 —— ""一本正经地拍小事灾难（纪录片口吻）""",4,674,c5a088d13afe,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C3-3 —— ""评论区没出现，但你把它演出来了""",4,563,6ef1d2da19ff,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C3-6 —— ""无声喜剧（Khaby Lame 路径）""",4,783,4ca9efe6aa0f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,D. 服装行业垂直机会,2,164,60feba6e9a09,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,三个未被开发的角度,3,166,a080117fa76d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,服装行业幽默标杆案例,3,140,3ccbbf0f3948,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,298,68d7cbc29f06,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/humor_content-交付物-v0.1.md,与试点版（personal_vlog）的差异点,2,288,a48dd4d2a098,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/humor_content-交付物-v0.1.md,版本记录,2,425,0e31c5ce3140,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,元数据,2,454,45765b794c9d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,266,8e5a5a25f138,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B1 视觉元素,3,172,b6408b7becf7,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B2 听觉元素,3,103,625b37885176,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B4 场景元素,3,75,ffbe1b7a3141,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B5 情绪元素,3,62,a2809b856db5,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B6 文字元素,3,82,cdbe18de269c,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B7 时间元素,3,58,3094769e5c7c,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B8 反差元素,3,56,b672fb410a84,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B9 隐喻元素,3,84,daaacb33befa,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C1-1 —— ""镜头前站桩讲 3 点""",4,389,eeb651aa020f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C1-2 —— ""PPT 化口播 / 满屏大字要点""",4,404,54d9af525020,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C1-3 —— ""黄金三秒钩子耸动科普""",4,348,28a86f514136,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C2-1 —— ""先讲人生，再讲知识""",4,587,1c98d3a7ae11,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C2-2 —— ""知识长在手上（过程+声音+适量解释）""",4,526,c404f1e1ab3f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C2-3 —— ""合拍/拼接回应式知识（Stitch 用户误区）""",4,608,7fe2e6c99128,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C2-4 —— ""桌面实验室（用手与物替代讲课）""",4,571,ebc789fb625c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C3-2 —— ""一句知识，只靠动作讲清""",4,555,606f1c88f205,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C3-3 —— ""把知识藏进一个小故事""",4,553,f4e5733aa45c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C3-4 —— ""无声知识表情评分（silent review 风格）""",4,712,682faeb422fb,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C3-5 —— ""材质听诊器（面料知识做成听觉测评）""",4,634,97e580c9ce60,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C3-6 —— ""60 秒 TED 结构 / 脱口秀 setup-punchline-callback""",4,832,77df8eb22cdf,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,D. 服装行业垂直机会,2,105,d759c426783b,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,服装行业知识方向（v0.2 M4 无痕处理：删去具体标杆案例品牌名 / 仅保留方向描述）,3,173,5259d4984870,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,行业趋势支撑,3,131,39c94bb70e7d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,331,9f5b62e69898,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,F. AI 辅助边界,2,345,717accc2813d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,664,466226069438,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,与试点版（personal_vlog）的差异点,2,288,701cbc5a56d9,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,版本记录,2,402,e0bc2e57c287,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/lifestyle_expression-交付物-v0.1.md,元数据,2,512,0c7a74aa23e7,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/lifestyle_expression-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,385,d6400bfec904,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/lifestyle_expression-交付物-v0.1.md,A. 北极星,2,231,dc2a8dc2344f,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/lifestyle_expression-交付物-v0.1.md,B1 视觉元素,3,120,9d3edb6f56bd,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
Q2-内容类型种子/lifestyle_expression-交付物-v0.1.md,B2 听觉元素,3,97,e5a07d20b81a,pending_decision,uncovered_business_chapter,auto,low,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review
